,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1952-07-01,24.34286206592965,24.12487692013142,0.00899512212295095,14.535039053908072,14.66180703258804,-0.008683730763571429,3.788128309176463,3.9396441116164858,-0.03921834494038601,113.83399818787841,112.89753195953031,0.008260620416901787,25.09996820379118,24.749223935953573,0.014072446955710305,12.884676232870078,12.901432528549055,-0.0012996375833624896
1952-10-01,25.056755348471917,24.32331950600221,0.029707925135763702,14.980282895987,14.75452866522064,0.015184799010222072,3.9963870613324657,3.9569556729196482,0.009915758143906883,116.48910368505273,113.04866779011604,0.029979323630274557,25.166494906971927,24.898367337842885,0.010711310115440131,13.053161275253725,12.968948735700268,0.006472406234857786
1953-01-01,25.291222053180075,24.510082980689322,0.031372797991774615,15.07252013798726,14.845588958751197,0.0151704461464095,4.01962118012589,3.974058846729788,0.011399712437109688,116.62939899926575,113.16205354756008,0.030180484074602276,25.13861421755163,25.04362554242963,0.0037857532475182865,13.170109889233073,13.033453391695875,0.010430469705847045
1953-04-01,25.431817094460264,24.68521091509152,0.02979671570217768,15.123449224696074,14.934792676951037,0.012552898180545835,4.032422083585151,3.9913152079868595,0.010246406070089753,116.58206405521443,113.23781337415838,0.02910528711706828,25.29270810400067,25.18535205303965,0.0042535791784583665,13.21851503497368,13.09498031343744,0.00938952636285073
1953-07-01,25.23177645565402,24.849260413964984,0.015276180538029038,15.072201868969973,15.022083876013372,0.003330734592906115,3.9627533394681733,4.0091212275373955,-0.011633000639793334,115.16933881813898,113.27824645982282,0.016556406615721997,25.444359755092194,25.323971578020398,0.004742657462479372,13.191254552867717,13.15365267507998,0.0028545861252147198
1953-10-01,24.76586381522886,25.00329158312758,-0.009541233608838073,14.957691130646499,15.107525465477059,-0.009967370421817723,3.6218720338741566,4.027906346559054,-0.1062556953819791,112.96546796120882,113.2877507496622,-0.0028488700250264287,25.543025421163172,25.4599885595106,0.0032561579616059433,13.093559600456976,13.209676102807505,-0.008829123379803239
1954-01-01,24.562253291082406,25.148649714608943,-0.023593360374388084,14.988937472683421,15.19121497575929,-0.013404871453791323,3.551454064849002,4.048079016315894,-0.13088533627753307,111.05661937303535,113.27192570695605,-0.019751194395401406,25.55131564950927,25.593996250586056,-0.0016689940641101408,13.129069439055398,13.26328576109969,-0.010170936095541983
1954-04-01,24.52146664673963,25.28657512113052,-0.030724703694082756,15.107412166806924,15.273158373606192,-0.010911437693169823,3.521411174463615,4.069786489125055,-0.1447287272974227,109.91183740459012,113.23618581316617,-0.029797211051334038,25.559314354896056,25.726654283924198,-0.006525781898177652,13.194398396864962,13.314649144141645,-0.009072492846883495
1954-07-01,24.7377896643171,25.417971325276426,-0.02712443594977687,15.20364676289372,15.353234446491584,-0.009790847275008563,3.7310156479719576,4.09284556103808,-0.09255997606504907,109.21463118775607,113.18455417563642,-0.03570466967617669,25.567759227726672,25.85861000205839,-0.011311468410509118,13.364422554909677,13.363853065123655,4.261328296717437e-05
1954-10-01,25.14196754566943,25.543278317717103,-0.015835738846253555,15.41555197123777,15.431215549908854,-0.001015573512304968,3.9083408499661103,4.116697457917328,-0.051938305139284324,110.22865386271219,113.11894789017224,-0.025883021452264288,25.61036075729675,25.990418607405584,-0.01473096831176779,13.493562205832198,13.410911062923596,0.0061440640064756025
1955-01-01,25.77902740866737,25.662516428108052,0.004529847710561086,15.689226680233661,15.506776019979435,0.011697187124137809,4.287549031358296,4.140531172343312,0.03489116620643995,111.65696322985639,113.03876279689956,-0.012299450558453273,25.69553817196077,26.122462235141892,-0.01647820139902656,13.704235851038916,13.455838622615461,0.01829186106294811
1955-04-01,26.10162830043213,25.77545740338883,0.012574923617566292,15.88059792304885,15.579575697121987,0.019137301440921295,4.50090422056169,4.163381737589351,0.07795065276926172,112.69867320980609,112.94157493876051,-0.0021530008478238827,25.858583784849195,26.254889176005072,-0.015209618874722608,13.761728841597355,13.498704615001675,0.019297740774638417
1955-07-01,26.37058438479767,25.88194840169077,0.018703408291089296,15.976717060491925,15.649384566923505,0.02070088729672781,4.58165006127193,4.184354760827565,0.09070669558847544,113.50977418869222,112.82410849343474,0.006058905407494208,26.08203653052895,26.387578993032363,-0.011646584910901758,13.797261189909877,13.539734835075233,0.018841424494971726
1955-10-01,26.454525131160345,25.982044505767217,0.01802152261666423,16.016992020410218,15.716158882365463,0.01896074875277476,4.774248559562267,4.202744966928604,0.12749871645949717,114.56552486399569,112.68295965792055,0.016568720157105865,26.329502156475957,26.520156720800724,-0.0072150093468716925,13.712740320384555,13.579322662443513,0.009777107785991834
1956-01-01,26.28237019349499,26.076112553636666,0.00787871213883573,15.907388631664306,15.780060802593987,0.008036526551673973,4.679948045601867,4.21807844553593,0.10390732881348463,114.94884837958637,112.515181631164,0.021399072340201997,26.617900362103093,26.652045917717825,-0.0012819821560103861,13.54222324822369,13.618027189878665,-0.005581991127549646
1956-04-01,26.426474533139896,26.16482489519528,0.00995038341381882,15.928644771736353,15.841445153452417,0.005489429678087632,4.563500972046445,4.230218064843241,0.07583654227753511,114.8870848634302,112.31902634436085,0.022606503606220407,26.871404106542695,26.782538129847776,0.0033125639702111798,13.576117620132255,13.656497736814222,-0.005903241319561214
1956-07-01,26.325042380837957,26.248996791110443,0.002892897101298697,15.87439888155235,15.900754035000391,-0.0016588533538088868,4.566540759946552,4.23930791013707,0.0743559457919154,114.09187666701699,112.0942785112326,0.017663769853209388,27.08218197951199,26.910889998258497,0.006344982778204944,13.548103492346645,13.695343316393423,-0.010809297275334195
1956-10-01,26.682186311817357,26.329621117218863,0.013301579780867101,16.076946858449357,15.958492308217373,0.007395253080161979,4.470277227540866,4.245701620497102,0.05154333855586213,114.39142865639988,111.84232763169673,0.022536061380113104,27.28864157157008,27.036400861128904,0.00928641789722029,13.67213229055272,13.735129227998122,-0.004597106379826688
1957-01-01,26.783154334212266,26.407752968561706,0.014115480174800688,16.071124064968338,16.015156479237692,0.0034885715354011637,4.4314475957623705,4.249958233313016,0.041817146299190755,114.2015753546288,111.56580431582134,0.023350501773285792,27.471187825208542,27.15846618183372,0.011448912315171533,13.70667243364265,13.776334358920918,-0.005069465287666386
1957-04-01,26.646450006975122,26.484681464345897,0.006089425842397578,16.042119754636225,16.07132492421209,-0.0018188754224013337,4.397955575855964,4.252779949843478,0.03356691614596152,113.62783175366411,111.26889947472031,0.02097868457481855,27.62920391721567,27.27663085038415,0.012843003462484681,13.653991726017738,13.819403887488042,-0.01204177034256304
1957-07-01,26.815654490490253,26.561945653120038,0.009506262825726974,16.14844988243563,16.12761954825112,0.001290760457762552,4.437062736701508,4.254984106038081,0.041901585081057346,112.69034933656607,110.95739335491923,0.015497501961727167,27.75875577797364,27.39063031629863,0.013350318302493669,13.792287659102978,13.864745114342925,-0.005239724854674055
1957-10-01,26.436304912333863,26.641204082793802,-0.007720791430696483,16.165169363827452,16.184652646312248,-0.0012045373748517108,3.955168811484466,4.257479720332063,-0.07365408689836594,109.92613434053857,110.63846131689046,-0.006459145909468944,27.8815735386265,27.500419121477673,0.013764778654756782,13.797117347916664,13.912666742692013,-0.008340019118067588
1958-01-01,25.665983604841887,26.724294100966922,-0.04040652309483583,15.913634459597905,16.24305831283271,-0.02048938180523674,3.6631969156673203,4.261289670237161,-0.15123561357451454,107.0919351820496,110.3202688803801,-0.029699997895430208,27.896290506778406,27.606184256549646,0.01045390835141946,13.621942084238343,13.963437043167179,-0.024760392385127172
1958-04-01,25.76685505692489,26.812947570096995,-0.0397959108471686,15.98596699616018,16.30346765928465,-0.019666550364992208,3.5521156161490954,4.267244881298229,-0.18342501793813493,105.25108983294965,110.01044453062629,-0.04422648434710297,27.85642927162299,27.708356609235533,0.005329742949768068,13.837399907560672,14.017256400771554,-0.01291410605326515
1958-07-01,26.290756340760296,26.90824213084704,-0.02321523112286128,16.120155109630737,16.36631197536077,-0.015154715113262718,3.8961474346100893,4.27577929460247,-0.09297814928745951,106.22833286351565,109.71449545697045,-0.03229063478935679,27.785864034528927,27.80755736484064,-0.0007804280026921795,14.046649649802585,14.074111936861803,-0.001953168708109132
1958-10-01,26.802362601083836,27.01060256857742,-0.007739436259680765,16.19355123529326,16.431827855475557,-0.014607085864091207,4.292251724933807,4.28684297940395,0.0012609130526874957,107.40565560380648,109.43484782986197,-0.018716535246406707,27.77386005053498,27.904511238900813,-0.004693076508491156,14.219915666407385,14.133877925554385,0.006068888429199948
1959-01-01,27.2141861508896,27.120070942499176,0.0034643080646183932,16.501876609657746,16.500100197435685,0.00010765489801789485,4.434963661601091,4.3001400026727845,0.030871841246320475,109.07875882910822,109.17170518992353,-0.0008517403786711952,27.862792492403713,27.999940519730732,-0.004910189512207452,14.278082273555746,14.196410453450136,0.005736505640780543
1959-04-01,27.726130203044374,27.23656260214552,0.017815013198000162,16.73717114359148,16.571064881149912,0.009973967960196006,4.741557483987099,4.3153777689226755,0.09418079631331722,110.74332130061552,108.92400113136581,0.01656470110425179,27.986064927636626,28.094495632608574,-0.0038669670561888303,14.381940465747192,14.26161823443818,0.00840139595065681
1959-07-01,27.646825052366456,27.360054792855706,0.01042679964423776,16.888483345688527,16.6446585965752,0.01454257084839794,4.402458612829168,4.332345779357581,0.016054014760613855,110.02757298082014,108.69062685907831,0.012225436881691643,28.18491518445986,28.18874962429838,-0.00013603656450023038,14.365729564711156,14.329460607318437,0.0025278784694586776
1959-10-01,27.63876650031877,27.4908343112986,0.005366719217989591,16.880353111040318,16.7209218466251,0.009489667345264685,4.524057193858457,4.351088304161418,0.03898320182030246,109.69774060650224,108.4716111434158,0.011240280660171464,28.303492823185753,28.28321502406319,0.0007166983470847654,14.368466724740852,14.399972578226441,-0.0021903076318761094
1960-01-01,28.06733403959037,27.6293774380055,0.015726803851263682,16.880496024120372,16.800049249350923,0.004777056137359015,4.990019531636568,4.37169605548731,0.1322887767165868,109.63936040243053,108.26781471276482,0.012588514365127423,28.345595022298642,28.378408864170503,-0.0011569650688918465,14.588722571104677,14.473213502324692,0.007949207288736826
1960-04-01,27.83866158251342,27.77626753012601,0.002243788837288818,17.09216028499227,16.882339988598783,0.012351791039178384,4.4811045856261345,4.394370437411578,0.019545299636204883,109.50941104917584,108.08085660439939,0.013130871946113842,28.615286822904594,28.474867901380613,0.0049192091128147375,14.433107701856763,14.549224811947873,-0.008013001116518037
1960-07-01,27.884537182542648,27.93237974628472,-0.0017142679349122503,16.97417870156589,16.96815069166619,0.0003551912948132063,4.414525311794791,4.419684657246279,-0.001168037901781327,108.54249453607112,107.91320045683524,0.005814546503260409,28.73796451749243,28.57311555845691,0.005752793821073077,14.518717178123902,14.62812225535629,-0.007507200998801089
1960-10-01,27.430692962384345,28.098654078972466,-0.02405911007888495,16.961422936572152,17.057978078487068,-0.005676490373422549,3.8573293252306136,4.44828286149561,-0.14254308852966724,107.15492516805301,107.76818797591032,-0.00570682662533617,28.830535982129522,28.673770742339446,0.00545230912517658,14.386154304037314,14.709951217692675,-0.022257980965673774
1961-01-01,27.515598915079785,28.276029496328324,-0.027261354333735888,16.888466342529032,17.152334729464386,-0.015503376170423078,3.956965846570431,4.480827875177533,-0.12433029169721133,106.16422400398542,107.6495465257205,-0.013893833046328297,28.777350505034043,28.77756480444396,-7.4467804798139525e-06,14.527458378792812,14.794689465031695,-0.018227756479956003
1961-04-01,27.89188839470731,28.465048720899976,-0.020341065995096663,17.042797568199457,17.251685353556915,-0.012182155897142444,4.22275594074655,4.517607029279672,-0.06749445393143927,105.57730413845225,107.56062061268105,-0.018611176063221713,28.76294784789519,28.885338633501792,-0.004246126883026946,14.781878785976419,14.882107930439581,-0.006757657144501827
1961-07-01,28.34041700419269,28.66578923987914,-0.011415450718653908,17.090799546702435,17.356339691625394,-0.015417559234609968,4.5389978803837945,4.558571650745076,-0.004303083476852709,105.87144902501309,107.50383268503455,-0.015300886721554718,28.81969438725037,28.99794650584945,-0.006166031010829798,14.9821097566549,14.9718020692757,0.0006882365045322025
1961-10-01,28.850034533819407,28.877971938436097,-0.0009678978542644323,17.37092950676447,17.466484738815254,-0.005485795875280086,4.617649237808333,4.603485378363367,0.003072045073360785,107.05501038230886,107.48037707277092,-0.003965473975317657,28.99623955949821,29.11618021769167,-0.004127889665023421,15.109374166543363,15.063294177216365,0.003054421612781244
1962-01-01,29.31812570306354,29.101109074002572,0.007429663471727466,17.512606623444963,17.582145631419696,-0.00396293431439565,4.840543658475915,4.652096691574431,0.03970902116419417,107.27771313638334,107.4904493262236,-0.0019810781726450344,29.186630985848673,29.24073386963552,-0.0018519712256117593,15.29871342923533,15.15610136216127,0.009365554213190741
1962-04-01,29.475814619816767,29.33468589473391,0.004799448899530212,17.697193355769503,17.70329014457575,-0.000344446643869567,4.7479173181426,4.7041574279951615,0.009259385684717847,108.15462613899425,107.53400980682967,0.005754758865259113,29.3646069403468,29.37224034306151,-0.00025991870897845715,15.267302449223259,15.249757778420811,0.0011498271854866182
1962-07-01,29.70184068338555,29.578312856774154,0.004167600724003684,17.76827746832227,17.829843409562454,-0.0034589467704888577,4.787197745717554,4.759529883956295,0.005796318968823488,107.43792376041057,107.61091688860296,-0.001608873267914035,29.48716277562298,29.511313007031855,-0.000818673107647161,15.428498028212017,15.343875691851567,0.005499903936011297
1962-10-01,29.63243263266465,29.83168020781576,-0.006701464507270494,17.9367493915413,17.961726633183467,-0.0013915490816645004,4.596153495555786,4.818100165649473,-0.04715993678882646,106.16105830674978,107.72144700688428,-0.014591341938773539,29.584127572032035,29.65857586398593,-0.0025133333499596233,15.494715517973471,15.43806876897682,0.0036625744255611714
1963-01-01,29.80899995195438,30.094548306055046,-0.009533676225044196,17.94676602616386,18.09882132156558,-0.008436882766683862,4.78005989687549,4.879768056285039,-0.02064461213376312,106.28053290507091,107.86580036651276,-0.01480573023076115,29.651232375682365,29.814654545607624,-0.005496347226920051,15.563303953424718,15.531994575054382,0.002013769954472444
1963-04-01,30.01373788403224,30.366543464620513,-0.011686252129863295,18.035017902142894,18.24099090726908,-0.011356002238614327,4.844599867744568,4.944283398056215,-0.020367384830443536,106.49352147599289,108.04322417867928,-0.014447218844814813,29.77884328878072,29.980145797303102,-0.006737171194437952,15.626314099850731,15.625338266421867,6.245003737692656e-05
1963-07-01,30.54710479764223,30.647096672050058,-0.0032680208581452597,18.267950211938555,18.387998630962528,-0.0065500335970392065,4.958683341129639,5.011318217977192,-0.010558747768289578,106.34162030758085,108.25198906350364,-0.01780499642723754,29.924276207219656,30.155561636316897,-0.007699307452714965,15.891647499642142,15.71779755095306,0.010999984428027076
1963-10-01,30.619061204238786,30.93539188452958,-0.010278166702670788,18.263098647963773,18.53946917382337,-0.015019371611173948,5.018865016899387,5.080461400350978,-0.01219826841681293,106.72264533622126,108.4893998337442,-0.016419101329605112,30.089529968297708,30.341304367809236,-0.008332695024996006,15.861489816880038,15.80906413331033,0.00331069242030102
1964-01-01,31.132363687895012,31.23051765879585,-0.0031478356942726826,18.57195048053479,18.694938517324005,-0.006600415897275447,5.13467271313351,5.151243913631448,-0.003222117276689085,108.31990629489687,108.75155024812345,-0.003976980935410879,30.264316883699003,30.53764557773753,-0.008990845827611338,15.940068550113564,15.89893261607731,0.0025839979533532897
1964-04-01,31.345984068768498,31.53132368360653,-0.005895295401320055,18.82290608370092,18.85374987505225,-0.0016372895872387438,5.104505944403582,5.223129326249019,-0.022973041892647927,108.35501026499816,109.0333946255509,-0.006241239618912431,30.468196472442628,30.744710094211317,-0.009034549022415739,16.008401702590387,15.987226958499628,0.0013236025087319803
1964-07-01,31.698189051634373,31.836550738314497,-0.004355472482168832,19.074034662117292,19.015145101428,0.003092196155361826,5.1590156092351815,5.295539343959422,-0.026119045080913894,108.5834007207245,109.3295743503052,-0.006848390240722146,30.647653003491413,30.962458213332855,-0.010219359885931034,16.132937943991138,16.073794257741714,0.00367275713425963
1964-10-01,31.657380912759873,32.144770423330975,-0.015278450062076843,19.021468017499195,19.178319672611465,-0.008212220334697928,5.2201249168211135,5.367785917387825,-0.027894185578799524,109.16226573880219,109.63425081325121,-0.004314381362278574,30.831539908182627,31.19067851547711,-0.011581095627954952,16.022998035816485,16.158492876444075,-0.008420718706958485
1965-01-01,32.28731152424151,32.45440908302837,-0.005161986065889135,19.329069675522568,19.342478087634323,-0.0006934510473275424,5.692056137450467,5.439055183755444,0.04546617636951411,110.3996597232383,109.94105188158153,0.0041627214558364045,31.030715557331483,31.42895734476817,-0.01275213800070496,16.1860174738304,16.241216788865337,-0.0034045067121146744
1965-04-01,32.56308109566769,32.76351887276095,-0.0061365020121804115,19.472177629927693,19.506697035767957,-0.0017711858108042655,5.665921080055454,5.508396406976289,0.028195925033819513,111.04412750375623,110.24323701774593,0.007238497188335025,31.34437468643298,31.67664283876184,-0.01054477519328767,16.20547498920244,16.321773293213603,-0.007150853867153639
1965-07-01,33.17835881623984,33.069971915050715,0.0032721427604331943,19.739211359740708,19.67001339644681,0.003511768365778156,5.810882991669638,5.5749739586218015,0.04144489099246074,110.9419072244022,110.53427963529117,0.003681010181407096,31.663439298608765,31.932810590697567,-0.008471345511063877,16.46310266832044,16.39993248219214,0.0038444570711613224
1965-10-01,33.82856692634292,33.37143607258984,0.013605294188320904,20.149082076666,19.831410742302385,0.015891651025323306,5.862016517997788,5.638019602585153,0.038960790539500634,111.62280463570815,110.80808861193614,0.007325598124520383,32.00684632143194,32.19629532212461,-0.005901566362467303,16.65610542321511,16.475388110656652,0.010909203633998388
1966-01-01,34.55998377146057,33.66556975110919,0.026220828367816917,20.418748640097558,19.989885170728762,0.021227125606490205,6.262833635165287,5.696889521385221,0.09471241217764281,112.92910975769534,111.05877556523764,0.016700703802334793,32.372264835176594,32.46572142954475,-0.0028827748816353527,16.821061065548726,16.547870022845753,0.016374342104610307
1966-04-01,34.58046348746466,33.95024842122871,0.018392712259031274,20.41322200666208,20.14460413147215,0.013246360987922312,6.164531946610749,5.751067455900557,0.06942673058144622,113.71956985364523,111.28092202040109,0.021677671101270057,32.82140408857789,32.73954562652557,0.0024971726293250285,16.67428403057372,16.617218861304554,0.003428215622674813
1966-07-01,34.77369890457325,34.22385193625123,0.015938496414258818,20.54637463879747,20.294983266821074,0.012310782982559942,6.075102717225727,5.8003774222191815,0.046275909037333696,113.92746687161454,111.4702505918918,0.021804245921127396,33.22887854954293,33.016111737028695,0.006423656889864571,16.67539723216531,16.683445775874233,-0.0004825433461919104
1966-10-01,34.95517320210047,34.485123541042604,0.013538445619618145,20.55693155593213,20.44059576662958,0.005675274054430801,6.118294192732484,5.844908229623765,0.045712436857432204,113.28613509952507,111.62399512239605,0.014780750303264867,33.59552230728383,33.29375834246623,0.009022851169781188,16.759549868683237,16.746600412152755,0.0007729600128145719
1967-01-01,35.14796422326706,34.73313608785342,0.011872537962478447,20.58144240017142,20.58116739066741,1.3362102423197797e-05,5.946096069143648,5.884937791974018,0.010338711333025552,112.7799767387781,111.7409303868576,0.009255741775048065,33.949166787981305,33.57090234450304,0.011204621254631508,16.83927767557789,16.806730415465893,0.0019346883693311945
1967-04-01,35.03761538105913,34.96725546633061,0.0020101440819377814,20.777763234973225,20.716496680418047,0.002953015631656175,5.674432735188722,5.92093488673826,-0.042523756670769686,111.66991891490471,111.8208953579207,-0.001351075358272169,34.23297014403849,33.84609936322588,0.011365459253876775,16.845530102335157,16.863894450173653,-0.0010895676742670446
1967-07-01,35.196270167710914,35.187116351686846,0.0002601129763246668,20.775136305761357,20.846384053797824,-0.0034236047608358078,5.810295318607807,5.953429592848109,-0.024336056724404642,111.48914812216182,111.86441265715071,-0.00336027674496453,34.39848417114312,34.11809856883351,0.008184505305353085,16.911065551598615,16.91817449559714,-0.0004202839965219418
1967-10-01,35.30073933719955,35.39241362339701,-0.0025935846329332435,20.755347631276052,20.97067072177204,-0.010320898583661364,5.913353125236716,5.982813201901916,-0.011677857239509981,111.4892960395671,111.87194740697477,-0.0034263038282702496,34.605039136822626,34.385856670124035,0.006353974725374467,16.9257430356266,16.969643948511838,-0.0025903782986116397
1968-01-01,35.88028561507033,35.582865523743074,0.008323780964681227,21.15984672587729,21.08915612239278,0.003346382858129271,6.0085936303772,6.009399829996548,-0.000134165428399724,111.25046443552318,111.84376502272875,-0.005318846546216172,34.852270495062555,34.648479754413415,0.005864435246375699,17.184745261684807,17.018374410104265,0.00972847888334094
1968-04-01,36.358070601235184,35.75815068824001,0.016637969695541432,21.402660951071308,21.201505606552526,0.009443059472567406,6.184939182541038,6.033470230540084,0.024794833247859138,111.93887329316566,111.77992565590516,0.001420959389660581,35.13214591947997,34.90519133358708,0.006480982549996739,17.2954099786876,17.064412335735483,0.013446002199634766
1968-07-01,36.48988998921317,35.91815253495367,0.01579242628093569,21.726111009358537,21.307429442980837,0.019458997476448747,5.974659420177923,6.055313180199928,-0.013409002857936114,112.26519769364613,111.68015224666661,0.005224906684565767,35.42184157620616,35.155327934521175,0.0075524397009694155,17.2755780061971,17.107910265404644,0.00975288304051114
1968-10-01,36.45960652384967,36.06315123713835,0.010933374522844375,21.655770152023706,21.406766271176807,0.011564885713112538,6.054818905172436,6.075318932402627,-0.0033800187634491774,112.42484191212966,111.54430244035846,0.007863083204169286,35.62468933439128,35.39835850378269,0.006373468997683762,17.210872483964742,17.1491678228367,0.003591656290828027
1969-01-01,36.865628825455175,36.19381131832719,0.01839150265613254,21.785465001994602,21.499621154213024,0.01320769015119927,6.397820701295298,6.093834085097813,0.04867996270550079,112.96606222130382,111.37263354233258,0.01420580136879579,35.85006578555464,35.63391422345971,0.006047570961920545,17.3100468238204,17.18859344928125,0.007041081929612059
1969-04-01,36.826734305492124,36.31107549865555,0.014101252221906169,21.837820582491172,21.58626466223045,0.011586138562493797,6.303889294542135,6.111198060712116,0.031043955344852492,113.54984758640292,111.16598298378429,0.021217499693143793,36.16736052847666,35.86176842311968,0.008485287642877815,17.18087733402314,17.226638843422148,-0.0026599732538072907
1969-07-01,36.91216287279523,36.41633503391099,0.013523675237774757,21.812292991756806,21.667157562976666,0.006676071844717857,6.363642027761393,6.12794154213065,0.03774196640413496,113.60934505235309,110.92620145699871,0.02390063722679514,36.44236392671677,36.081834243222914,0.00994240991270079,17.16929026182495,17.263836200352234,-0.0054915824292982585
1969-10-01,36.555636634299695,36.51133354561958,0.001212670896309831,21.852316017224453,21.74293100239834,0.0050182188129808125,6.041495322200713,6.14472068945394,-0.01694173747497496,112.7193445347465,110.65662338073867,0.01846912904081055,36.70216269138993,36.29422426650457,0.011177064749278376,17.048161535015534,17.300693816509465,-0.014704235642738261
1970-01-01,36.31198207924098,36.59815304132522,-0.00785000414986392,21.820523591823946,21.814320850702252,0.0002843022012668506,5.8071882070847,6.162344312236402,-0.059360779069124625,111.68680278630343,110.3622271365521,0.011930620564446492,36.85931102297531,36.49928920375903,0.009815473811655373,17.01067306516252,17.337664917300152,-0.019040323351183996
1970-04-01,36.1701150921456,36.678930441966266,-0.01396925986492148,21.740869647188525,21.882144960661055,-0.0064771226222597456,5.8100921261260785,6.181565251633347,-0.061975089149532314,109.62843495925915,110.0492296951734,-0.0038310244351356104,36.94692400163245,36.6976519598966,0.00676962262179126,17.136087695427708,17.375046943060877,-0.013848461900145548
1970-07-01,36.29703819210989,36.75564552452773,-0.012555688137489973,21.83993789642768,21.94723783724006,-0.004900985450196682,5.8120232231956805,6.202916439273077,-0.06509083344960298,108.45624647135388,109.72460953854197,-0.011626843700509149,37.01898309986159,36.89018211231287,0.0034853896013529173,17.3049928199902,17.412932691459847,-0.006218126093156862
1970-10-01,35.698269909672085,36.82997528286195,-0.031209833645163165,21.648385426011046,22.010356462131302,-0.01658221536801463,5.468294648319192,6.226698642927432,-0.12987947614341055,106.99714255176427,109.39500810383846,-0.022163130201374948,37.083331638390945,37.07792986397441,0.00014567644391849655,17.15959235364669,17.451264739544584,-0.016854785770251457
1971-01-01,36.463813175051925,36.903321628833574,-0.011981215091635633,21.817011419673427,22.072199880540595,-0.011628886875997058,6.087013835637096,6.252965161289307,-0.02689815455976663,106.90276330292612,109.06619717935672,-0.020035344344730532,37.06936650140641,37.26205207990797,-0.005184510501238915,17.5399457189875,17.489917199090605,0.0028563374071834957
1971-04-01,36.45262220331931,36.97637667326683,-0.014265844844922881,21.85462493385723,22.13324611202449,-0.0126682604881041,6.220997920694022,6.281262779051383,-0.009640708440124213,106.64295935171582,108.7423734722685,-0.01949511217355049,37.20547814152493,37.44373483829414,-0.006383389624394553,17.539803182385427,17.52857841741047,0.0006401644356670566
1971-07-01,36.55047999674933,37.04956063992656,-0.013562174384743386,21.899065646486793,22.193817402678107,-0.013369783348019748,6.271099316180761,6.311025785366701,-0.006346559564386567,106.05489197638845,108.4263263937525,-0.02211411402151775,37.37591643403858,37.62406719100412,-0.006617379111518051,17.622002293229812,17.566965342632184,0.003128082417462874
1971-10-01,36.42983852631038,37.12296609766092,-0.018847631800523956,22.089306474048684,22.254063445177362,-0.007430997219242119,6.072501814121827,6.341640433069195,-0.04336679772918339,106.58791100852957,108.11949631480029,-0.0142669626941192,37.54736298448302,37.80400931804391,-0.006812014649748566,17.478676687598284,17.604799503194975,-0.007189900922787373
1972-01-01,36.68401567785023,37.196371056797254,-0.013870084211630829,22.027776505060565,22.31394916407458,-0.012907780559840543,6.3485001742067615,6.372456037750949,-0.003766366531553933,106.57838034397513,107.82181839717785,-0.011599354870068801,37.45234835976372,37.98438313341391,-0.01410569054867894,17.617267597116243,17.641834581580838,-0.001393511854929752
1972-04-01,37.31991351205991,37.269112745511876,0.0013621514303592264,22.319528492207045,22.3733352492547,-0.002407846736128594,6.683740477466017,6.402635697458459,0.0429680492348139,106.7893643279889,107.53227116720316,-0.006932662798597278,37.655730244530424,38.165863909894576,-0.01345636078156831,17.865732493010952,17.67774287610064,0.010578108522099061
1972-07-01,37.473150793469145,37.34019954863711,0.0035542155025098943,22.52626592706035,22.431900010801726,0.00419794948804153,6.768051163946457,6.431311693848027,0.05103466858210193,106.82575439835718,107.24906785515424,-0.0039548229360315545,37.93325570216639,38.34880174662561,-0.01089509562011104,17.889082414329373,17.712178820169004,0.009938133877067656
1972-10-01,37.91864599391338,37.408664339989954,0.013540625403229534,22.84134290770413,22.489284675457725,0.015533220241298995,6.8399735604911625,6.457775213490493,0.05749900192102797,107.43069685529834,106.96997777059903,0.004297745747770421,38.24147480042347,38.5332293074132,-0.007600313535722769,17.984423442039382,17.74491185049247,0.01340720040378729
1973-01-01,38.65790775312197,37.47361667234174,0.03111422319085122,23.15301345322281,22.545186187635398,0.026603372498342104,7.137045273954587,6.481514798757494,0.0963446152384666,108.48796290327041,106.69252997995407,0.016688079545444268,38.54223013715582,38.718916116562816,-0.004573742326738017,18.168819736816516,17.775820630475625,0.021867781299794053
1973-04-01,38.877864603223344,37.534478522972385,0.03516511748605966,23.112097997473285,22.599518241686383,0.02242761395565518,7.37462596029675,6.502248658461163,0.1258971191606908,109.0653423603234,106.41456499390948,0.02460471723409441,38.90529233406856,38.905442317709415,-3.8550886718446975e-06,18.14960762655702,17.804932782901716,0.01917340056408312
1973-07-01,38.473936434689826,37.59140047737629,0.023205722790372363,23.046103606695517,22.65257077500919,0.01722336874054653,7.0928570643711035,6.520088357037496,0.08420030283075852,109.23626321230134,106.13505280005886,0.02880072270648082,39.31429634086636,39.09226810531454,0.005663526532315721,17.87721148966188,17.832520448801475,0.002503018744036023
1973-10-01,38.643995339150244,37.64536280075868,0.026181622367490665,22.875253527557263,22.704955066387726,0.0074725087424911685,7.3518635192452555,6.535665234493421,0.11767968358904901,109.22698072228616,105.8546021696298,0.03136163414778803,39.642228632902,39.2788431746565,0.009208897394771043,17.905090509750085,17.859071963242222,0.00257344608248955
