,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
1964-10-01,31.657380912759873,32.171334549305186,19.021468017499195,19.187024977402686,5.2201249168211135,5.369098110696724,109.16226573880219,109.67335776114086,30.018581416321346,30.39662851720558,16.17355714995988,16.31468584581109,1.9155227740996328e-05,1.901126478488376e-05,0.036833333333333336,0.03739584184474975,0.07419067860704698,0.0684103470293316,0.04966666666666666,0.04787783926308212
1965-01-01,32.28731152424151,32.477126255124496,19.329069675522568,19.349826627243342,5.692056137450467,5.439456209523982,110.3996597232383,109.97301283236472,30.171134436805776,30.585476553887418,16.345945912674093,16.404974159063812,1.935856258281123e-05,1.9184369658447588e-05,0.038900000000000004,0.0384863700622466,0.07540398567499462,0.0697196686259709,0.048999999999999995,0.046782699322822044
1965-04-01,32.56308109566769,32.78262880754197,19.472177629927693,19.512788423374634,5.665921080055454,5.5080417638548544,111.04412750375623,110.26875345963141,30.439332123459398,30.7847655699569,16.372512728432525,16.492876287771743,1.951192690048376e-05,1.935096660544604e-05,0.038733333333333335,0.03960133011230557,0.07141945742216627,0.07093665604430646,0.04666666666666666,0.04570415496455453
1965-07-01,33.17835881623984,33.08574432837568,19.739211359740708,19.674954802826306,5.810882991669638,5.57400757446371,110.9419072244022,110.5540557707241,30.713183955863297,30.993559423763852,16.639616873903122,16.578171704414153,1.9750841656576294e-05,1.951030208612343e-05,0.03866666666666667,0.0407335122764757,0.07055823179370924,0.0720539445873623,0.04366666666666667,0.04465960453383886
1965-10-01,33.82856692634292,33.38416002938674,20.149082076666,19.835313383753405,5.862016517997788,5.636573062450928,111.62280463570815,110.82281637958339,31.012284119084434,31.210680953040974,16.841146612805158,16.660561127966204,1.997803793179909e-05,1.9661713740560805e-05,0.04166666666666667,0.041875164338319185,0.09725600078284045,0.0730644713090236,0.04100000000000001,0.04366704794604817
1966-01-01,34.55998377146057,33.675544614401666,20.418748640097558,19.992861360898676,6.262833635165287,5.695081533356478,112.92910975769534,111.06912259000549,31.333505136988265,31.434744161828295,17.01417220186393,16.73978038103917,2.017831142092783e-05,1.980468586323068e-05,0.0461,0.04301724230289207,0.09407485496065959,0.07396023844267949,0.03866666666666667,0.04274386453038859
1966-04-01,34.58046348746466,33.95777619488797,20.41322200666208,20.146764843580378,6.164531946610749,5.74900356334565,113.71956985364523,111.28752226329031,31.739271948787138,31.664198141099128,16.87109471136393,16.81567620353979,2.0198903988797113e-05,1.9938903135864374e-05,0.04586666666666667,0.04415057186420564,0.08828055935984169,0.07474836792764025,0.03833333333333334,0.041905766711099954
1966-07-01,34.77369890457325,34.22923082927063,20.54637463879747,20.296436125822463,6.075102717225727,5.798149888992141,113.92746687161454,111.47369735848463,32.10389873724969,31.89738227968622,16.87762976860815,16.888266990084514,2.0065932104863764e-05,2.006429293966886e-05,0.05043333333333333,0.045267905439831876,0.08633166144763171,0.07544855333853995,0.03766666666666667,0.04116591866375735
1966-10-01,34.95517320210047,34.48864255270164,20.55693155593213,20.441443423281985,6.118294192732484,5.842596191099679,113.28613509952507,111.62483606293883,32.42840601796196,32.132633845890226,16.968243135814,16.95760911944985,2.0039855191855373e-05,2.0180960793283763e-05,0.0521,0.04636306800659434,0.06595959420188979,0.07608894586965781,0.037000000000000005,0.040535251793074725
1967-01-01,35.14796422326706,34.73507062933478,20.58144240017142,20.581506269076076,5.946096069143648,5.882607689145198,112.7799767387781,111.73966423718814,32.74094574670151,32.3683708117643,17.05421458917092,17.023755839638813,2.0212948851047442e-05,2.0289031360275513e-05,0.04513333333333333,0.04743311293375001,0.051434053125053225,0.07670449865784121,0.03833333333333334,0.04002251047126785
1967-04-01,35.03761538105913,34.967863966037164,20.777763234973225,20.716416066766566,5.674432735188722,5.918641130406426,111.66991891490471,111.81797024214838,32.98482138099053,32.603151139930624,17.065944845916675,17.086770415610477,2.0515367923650408e-05,2.038855716718375e-05,0.0366,0.04847867917305176,0.05949001344728089,0.07732383399514521,0.03833333333333334,0.03963422953818182
1967-07-01,35.196270167710914,35.186637776087466,20.775136305761357,20.845965498662107,5.810295318607807,5.951215465855208,111.48914812216182,111.86022578774748,33.112719196525106,32.83572643814937,17.138055052208045,17.146738545730123,2.0770376936193137e-05,2.0479557441971528e-05,0.043,0.04949896831400222,0.05456636608980969,0.07795978014516688,0.03799999999999999,0.03937588809795052
1967-10-01,35.30073933719955,35.391065837090835,20.755347631276052,20.96998771716075,5.913353125236716,5.980711962705386,111.4892960395671,111.86684599930202,33.28219806003921,33.065054922150686,17.158223224401613,17.203736194233926,2.0881541990331547e-05,2.056214456799844e-05,0.04753333333333333,0.050485757771620884,0.057521527976166276,0.07861401923366093,0.039,0.039252152194579816
1968-01-01,35.88028561507033,35.58084440789359,21.15984672587729,21.08827401338704,6.0085936303772,6.007435848927149,111.25046443552318,111.83804819246635,33.49238556629615,33.290243309318285,17.4258048696396,17.257836891752177,2.0924547493192995e-05,2.063662704471344e-05,0.050499999999999996,0.051426763105730966,0.0849252605109676,0.07927361250259742,0.03733333333333333,0.03926682794201432
1968-04-01,36.358070601235184,35.755629909432315,21.402660951071308,21.20048170249093,6.184939182541038,6.031660120180722,111.93887329316566,111.77384706052827,33.7352961103596,33.51051493345189,17.542759688455963,17.30908831670887,2.097666804243317e-05,2.0703528692135452e-05,0.0552,0.05230785461088173,0.09247246046343482,0.07991243838691041,0.035666666666666666,0.039423563859077
1968-07-01,36.48988998921317,35.91528383316319,21.726111009358537,21.306313277084783,5.974659420177923,6.053666890483236,112.26519769364613,111.67392326777335,33.989689517241366,33.72520496680148,17.526934574717846,17.35764555926038,2.1089486371034567e-05,2.0763569884879322e-05,0.05196666666666666,0.05311432335468139,0.10848473812307002,0.08050790760153928,0.035333333333333335,0.039724800030460444
1968-10-01,36.45960652384967,36.06006512249793,21.655770152023706,21.405599973619307,6.054818905172436,6.0738407781920145,112.42484191212966,111.53809569194446,34.158845289808426,33.93377893654445,17.46584708144656,17.40381291422194,2.1177051773336785e-05,2.0817658098800695e-05,0.05586666666666667,0.05383326799560633,0.1094608962101229,0.08104528087522117,0.034,0.04017062848011195
1969-01-01,36.865628825455175,36.19061810620683,21.785465001994602,21.498439907004922,6.397820701295298,6.092523754201709,112.96606222130382,111.36658656437427,34.35090935027095,34.135862064474004,17.570792262080985,17.44800507607527,2.1223637366758343e-05,2.0866919705920335e-05,0.06093333333333334,0.05445106990670289,0.09455208587778774,0.08152730445576914,0.034,0.04075839656529309
1969-04-01,36.826734305492124,36.30786661857692,21.837820582491172,21.585097225691342,6.303889294542135,6.110051529585836,113.54984758640292,111.1602020074823,34.63498522103617,34.33121916834138,17.443192361704032,17.49068081584833,2.105542310443639e-05,2.0912719842275728e-05,0.06196666666666666,0.054955381335186834,0.08785776362056241,0.0819744843505806,0.034333333333333334,0.0414815950004654
1969-07-01,36.91216287279523,36.41318451724363,21.812292991756806,21.66602684646726,6.363642027761393,6.126951870315196,113.60934505235309,110.92076513453642,34.877562832702154,34.51975204219594,17.43506162250682,17.532380866220024,2.080668626476842e-05,2.0956660197956248e-05,0.07023333333333333,0.05533790594291558,0.07507922320630533,0.0824154670554417,0.035666666666666666,0.04232949050223706
1969-10-01,36.555636634299695,36.50829965018526,21.852316017224453,21.74185466219483,6.041495322200713,6.1438787538282424,112.7193445347465,110.65158640767301,35.10636494117842,34.70155822357317,17.31548176199937,17.573621594231916,2.0619201608081284e-05,2.1000446258870198e-05,0.07353333333333334,0.055594729445078706,0.07932317292691704,0.08288257611568234,0.035666666666666666,0.04328688212367433
1970-01-01,36.31198207924098,36.595279946838644,21.820523591823946,21.813311899537023,5.8071882070847,6.161639455420211,111.68680278630343,110.35762372849355,35.233642468087744,34.87696864523593,17.28135860400891,17.614863080952315,2.0302285261960195e-05,2.1045703533718044e-05,0.0721,0.05573124719898481,0.07611519493019636,0.08340354992422669,0.04166666666666667,0.04433440465294623
1970-04-01,36.1701150921456,36.67624998337451,21.740869647188525,21.881212370610356,5.8100921261260785,6.180985867813878,109.62843495925915,110.04507689505593,35.292405585917884,35.04658094502992,17.413081593566858,17.656406461510564,2.005092596324867e-05,2.109383019533722e-05,0.06676666666666667,0.05576406618937266,0.07225526751646649,0.08400390224700593,0.04766666666666666,0.04544793024356114
1970-07-01,36.29703819210989,36.753178903731545,21.83993789642768,21.946387124268984,5.8120232231956805,6.202450470157187,108.45624647135388,109.72091030799726,35.3371216058753,35.21123339832389,17.58891633869032,17.6983442813978,2.0221855266401383e-05,2.1145762686642145e-05,0.06326666666666667,0.05572002387148164,0.07370043343531174,0.08470459162808003,0.051666666666666666,0.04660166371278601
1970-10-01,35.698269909672085,36.82773470889138,21.648385426011046,22.009590241647018,5.468294648319192,6.226333966574714,106.99714255176427,109.39175417626912,35.37528408720331,35.37193857789403,17.44514363445941,17.740616102452286,2.0375125882971274e-05,2.1201776320269075e-05,0.05353333333333334,0.05563283432584944,0.06377037187432522,0.08551923371480227,0.05833333333333333,0.047771196588152265
1971-01-01,36.463813175051925,36.901311842989244,21.817011419673427,22.071518380748312,6.087013835637096,6.252689887395032,106.90276330292612,109.06337161657949,35.33556804691176,35.52980968589804,17.83648715550158,17.783091975065926,2.059895549926321e-05,2.12615576182354e-05,0.0384,0.05554092828476072,0.07519728978842322,0.0864545665556555,0.059333333333333335,0.048935286024037426
1971-04-01,36.45262220331931,36.97459636399575,21.85462493385723,22.13264764569026,6.220997920694022,6.281065472391447,106.64295935171582,108.73995291244478,35.44718375645716,35.68598377894453,17.839534568840946,17.825453582664633,2.099737991769874e-05,2.1324261303923467e-05,0.0425,0.05548142429237976,0.08051342799694507,0.08750373516047216,0.05900000000000001,0.050079290510284744
1971-07-01,36.55047999674933,37.04800368492949,21.899065646486793,22.193298785917214,6.271099316180761,6.310895602154014,106.05489197638845,108.42428296772614,35.593465442950574,35.84149615942439,17.9259757733084,17.867413056161052,2.1286650290137042e-05,2.1388610035530072e-05,0.050100000000000006,0.05548072781269284,0.07975277054302965,0.0886528487411051,0.06033333333333334,0.05119506731630574
1971-10-01,36.42983852631038,37.12162266524487,22.089306474048684,22.253620366199726,6.072501814121827,6.341567215725691,106.58791100852957,108.1177992550645,35.741528228254104,35.99724961590535,17.782825308134793,17.90868869070624,2.155965493140276e-05,2.1453104328184546e-05,0.0423,0.0555571309195035,0.0932772460051412,0.08988364756743,0.059333333333333335,0.05228004915494303
1972-01-01,36.68401567785023,37.19522856526465,22.027776505060565,22.313576502854467,6.3485001742067615,6.372430379199768,106.57838034397513,107.82043536806708,35.6338572205042,36.15400589025915,17.92686003291311,17.9490329843496,2.1630871037324385e-05,2.1516162368723598e-05,0.03436666666666667,0.05572556273173236,0.08799062407057857,0.09117230936044876,0.057666666666666665,0.053337380155299874
1972-04-01,37.31991351205991,37.26815669109798,22.319528492207045,22.37302734918354,6.683740477466017,6.402648980330376,106.7893643279889,107.53116933468998,35.81433208184615,36.31237821448504,18.182006270430133,17.988117086565055,2.1919797207820277e-05,2.157625080191754e-05,0.0377,0.055992666661475385,0.09252262973781968,0.09249713284018685,0.057,0.054374612749091014
1972-07-01,37.473150793469145,37.339414202379864,22.52626592706035,22.431650908732795,6.768051163946457,6.431356106632175,106.82575439835718,107.24821473671716,36.06942390082408,36.47266019872718,18.207335056603192,18.025595646855333,2.232400933779871e-05,2.1631892151353993e-05,0.042199999999999994,0.05635173681078787,0.09948993691884468,0.09383442817336354,0.05566666666666666,0.055402005172100824
1972-10-01,37.91864599391338,37.40803332349972,22.84134290770413,22.489088290554445,6.8399735604911625,6.457843753548151,107.43069685529834,106.96934189428971,36.3544086362871,36.634834376155425,18.305797813830903,18.061241911993275,2.2666278694848032e-05,2.1681810324802655e-05,0.048633333333333334,0.05678463436506168,0.10912947755351986,0.09516052146225919,0.05366666666666666,0.056431456527145485
1973-01-01,38.65790775312197,37.47312343552521,23.15301345322281,22.545036475221632,7.137045273954587,6.481601265797386,108.48796290327041,106.6920813822443,36.6327571357443,36.798627210133695,18.494825914127418,18.094941390476034,2.2822597029208107e-05,2.172514939296871e-05,0.057,0.05726437567418197,0.11646151014685735,0.09645527350212005,0.04933333333333333,0.05747503133047531
1973-04-01,38.877864603223344,37.53410673190387,23.112097997473285,22.59940931625778,7.37462596029675,6.502347638534468,109.0653423603234,106.41427558007501,36.97356047557166,36.96358265104657,18.476016166598093,18.126731800358396,2.2729145172863475e-05,2.1761656385668394e-05,0.06603333333333335,0.05775888252488908,0.10980585293201163,0.09770727568574944,0.04933333333333333,0.058543066104677834
1973-07-01,38.473936434689826,37.59113432363374,23.046103606695517,22.652497007003372,7.0928570643711035,6.520195199287441,109.23626321230134,106.13489659124326,37.36025558342125,37.12913151624468,18.199062306455904,18.156899867726544,2.2491281106761724e-05,2.1791754400070576e-05,0.08323333333333333,0.058235911469126975,0.10708701609566385,0.0989176233038537,0.048,0.05964080881109236
1973-10-01,38.643995339150244,37.64518724674226,22.875253527557263,22.70491115684685,7.3518635192452555,6.5357760208062965,109.22698072228616,105.85455545860995,37.665523794230154,37.294700627838374,18.22852123139718,18.185951716745485,2.2223800382539295e-05,2.181646810847594e-05,0.075,0.058668390590594886,0.09167372473772704,0.100094973257918,0.04766666666666666,0.0607677513280761
1974-01-01,38.115040955018664,37.69780008234895,22.795989929292663,22.757514245025522,6.859260174616544,6.550075937719252,108.20200385263634,105.57575744516036,38.020945195698644,37.459851873063684,18.030164963594153,18.214423445953425,2.2100728611777064e-05,2.1837262733740093e-05,0.07616666666666667,0.0590448713616572,0.08104294872649585,0.10125308831992241,0.051333333333333335,0.061916110028479354
1974-04-01,38.01201553099203,37.751134243996816,22.866545642163913,22.811283359145623,6.891375871312821,6.56457356889671,107.93797024426472,105.30304557118433,38.24111048543257,37.62437216318973,17.97364829734578,18.242881304139676,2.1740586482567387e-05,2.1855864582725983e-05,0.08153333333333335,0.05936411251055915,0.09505346050751484,0.10240046798152191,0.052000000000000005,0.063069913107239
1974-07-01,37.46479331143855,37.80762357585508,22.797331028783578,22.867229055638617,6.508510774636379,6.580950642343911,107.02192597564783,105.04252953824805,38.46386495294539,37.78839602589884,17.77713613594989,18.271778996856764,2.1240902944901994e-05,2.187417098099903e-05,0.0819,0.05963557388761159,0.10525255653603495,0.10353298039712555,0.056333333333333326,0.06420657452385746
1974-10-01,37.13285691723706,37.86987999503403,22.26280602503803,22.926406852507483,6.530635728942218,6.601107142250269,104.72668262103464,104.8018799637461,38.58271935691624,37.95244624494195,17.850396692667005,18.30140305302004,2.084499797251754e-05,2.1894013487669722e-05,0.0736,0.059882571106139634,0.09748628827296901,0.10464190184147108,0.066,0.06529658954214512
1975-01-01,36.50392463735037,37.94031852990806,22.252920900152727,22.989840144109532,5.51824733648607,6.626925156463781,100.94389315391456,104.589925411145,38.70866897545792,38.11747692468594,17.952251269520918,18.33172746800442,2.0670520082176798e-05,2.191682810337682e-05,0.0575,0.06014233504578861,0.10463656056725877,0.10571958332438312,0.08266666666666665,0.06630553265016831
1975-04-01,36.591207595869804,38.02090932453273,22.452475721167023,23.058142101322453,5.389066445459011,6.660282849945384,99.54159509349674,104.41539433824357,38.58228900120688,38.28485292388589,18.180349753749507,18.36243976073587,2.1014496410565478e-05,2.194338432026302e-05,0.05393333333333333,0.060460669979262555,0.10121444294030348,0.10675390359720602,0.08866666666666667,0.06719941796752953
1975-07-01,37.006923072373894,38.112726716877575,22.665165798742184,23.131464608273284,5.739750349983612,6.702349917860877,99.87877306650745,104.28467751694775,38.391732551837165,38.45633305967021,18.378348147796462,18.392984916150827,2.128086016590075e-05,2.197365293392227e-05,0.06330000000000001,0.06088172871986188,0.10314808338144023,0.10773206452206088,0.08466666666666667,0.06795448532259159
1975-10-01,37.32150822154729,38.21594867886746,22.798024068550436,23.209578042898027,5.851607869930395,6.7534602207326415,101.10193719219285,104.20106961734507,38.32542796256447,38.63389495219174,18.39964087025597,18.42268948169465,2.133094191714419e-05,2.200701147411363e-05,0.05626666666666668,0.06144558449548333,0.12214218015408541,0.10863780579815836,0.083,0.06856039157415433
1976-01-01,37.97805656865141,38.33005905649927,23.154325633744566,23.291955694133286,6.355200117859028,6.813328691815081,102.27697734805822,104.16510467413615,38.29506218416228,38.819513245689045,18.588374538801908,18.45086656590851,2.1674384293658703e-05,2.2042393754999977e-05,0.04916666666666667,0.06219382195357368,0.12659283995980464,0.10945200213649611,0.07733333333333334,0.06901723869435758
1976-04-01,38.08588637728438,38.45397491707056,23.224525678224964,23.37780389017977,6.626887316667794,6.88107193410419,101.85874077676273,104.17541471864479,38.40190188535815,39.0150077214398,18.67265137623098,18.47681094304071,2.2003747746853066e-05,2.207829689968674e-05,0.05156666666666667,0.0631647889179367,0.11440416266271501,0.11016396848204427,0.07566666666666667,0.06933415341060728
1976-07-01,38.109877979497846,38.58638378844488,23.408745059473382,23.466231562356445,6.632046144255836,6.95549014019903,101.77323241705531,104.22950248155215,38.55963063203237,39.221905743946884,18.667815982257782,18.499899986447318,2.21925389774798e-05,2.2112975713026367e-05,0.051500000000000004,0.0643886912403218,0.10658408391202379,0.11077373280341248,0.07733333333333334,0.06952546000945875
1976-10-01,38.216991350544504,38.725727394057934,23.55936634710823,23.556237900681506,6.671223312071952,7.035179300008157,101.87087893868664,104.32345649258475,38.727614208171936,39.441382693649665,18.680176458822626,18.519631202103472,2.249228674207822e-05,2.2144627374230854e-05,0.04673333333333333,0.06588848594607138,0.107956250702689,0.1112839731905733,0.07766666666666666,0.06960944059825232
1977-01-01,38.499281961517816,38.87012631223036,23.77760171559759,23.646770629101276,6.975488764929927,7.118465287753631,102.49889780673529,104.451843010151,38.90129257881935,39.674225470642966,18.713801419733763,18.535606339517525,2.27880976406597e-05,2.2171489458290536e-05,0.0463,0.06767907462850263,0.10658901458499281,0.11169474920294221,0.075,0.06960925720515573
1977-04-01,39.06481457831041,39.01735221541677,23.865173903157338,23.736763209099532,7.404839142010322,7.203356428405355,103.96927536593088,104.60768367668409,39.131705266697935,39.92079224367451,18.774860138941605,18.547528007793563,2.2968695531884736e-05,2.2192009614916343e-05,0.0484,0.06976338691054973,0.11193937355029494,0.11200404057337976,0.07133333333333333,0.06955310762462952
1977-07-01,39.57535679687239,39.16490875234031,24.04077113028066,23.825215062991,7.736469056587435,7.287672099120386,104.57007191338816,104.78274758471397,39.45207222572816,40.18096451102754,18.895129073828556,18.555211571513926,2.3101642264769154e-05,2.2205015180485383e-05,0.054966666666666664,0.0721309904935041,0.11054395645172699,0.11220663595061034,0.06899999999999999,0.069472558865381
1977-10-01,39.400699292920635,39.31029159588148,24.118157173577433,23.911191718870576,7.68798528404547,7.369256473709983,105.12853199559665,104.9683607086381,39.86001754586976,40.45412377496855,18.679347220789726,18.558616231242897,2.297905344719814e-05,2.2209815203252698e-05,0.061099999999999995,0.07475810096183809,0.11103246539774991,0.11229728356646893,0.06666666666666667,0.0694002905771855
1978-01-01,39.35722558753537,39.451216671580845,24.193180091557423,23.99388122536395,7.768654927561236,7.446140244165242,105.16579049591543,105.1556591349211,40.24658395678945,40.7391750714086,18.59153180107072,18.55791466055157,2.2973687855441797e-05,2.2206276159488256e-05,0.06393333333333334,0.07761020619763226,0.10245869605572988,0.11226969247810373,0.06333333333333332,0.0693686870605274
1978-04-01,40.70235925289856,39.58542563661275,24.63796803105474,24.072591667507137,8.214791533086906,7.516483363946353,107.76547274848289,105.33581690851719,40.63706826865378,41.03461771166008,18.860329002664376,18.553357502058383,2.2864640425592942e-05,2.2194746213392972e-05,0.06476666666666667,0.08064425776986604,0.12373206579722605,0.1121167812313075,0.06,0.06940842410094707
1978-07-01,40.924205272361256,39.710573823249284,24.64312253436105,24.14674916848779,8.413078583873496,7.578598580226708,108.17423030565332,105.49995499592842,41.11349920165142,41.33859568393639,18.83950536321359,18.54521864025275,2.279743900213665e-05,2.2176052576929134e-05,0.07313333333333333,0.08380865920197866,0.1206864531569931,0.11182533649910903,0.06033333333333334,0.06954640538790538
1978-10-01,41.28068525676538,39.82498580557773,24.688157983006683,24.216127050853704,8.59554226776693,7.631197646509476,108.9756144462591,105.64065034026183,41.61682258082178,41.64894521331132,18.83228375439258,18.533963754202723,2.2651235594803005e-05,2.2151438889016765e-05,0.0857,0.08704189052296994,0.1181684234045186,0.11138940450739084,0.059,0.06980365434580016
1979-01-01,41.17056954071543,39.9277270787334,24.721488098111912,24.280808094053977,8.567945191238076,7.673496985502673,109.2630335522478,105.75210815502166,42.15385932705759,41.96329365426446,18.665965780411934,18.520241379016237,2.247159636876392e-05,2.2122530904207182e-05,0.09383333333333335,0.09027575968317178,0.1204443252959817,0.11080856967994665,0.05866666666666667,0.0701954362289951
1979-04-01,41.04106446466939,40.01876219906387,24.670360813702942,24.341172878474367,8.541508693823841,7.705313491788468,109.14762938138603,105.83058686009441,42.67492864237953,42.27917510148567,18.54014431543482,18.50488399817582,2.236004779773526e-05,2.2091257281774718e-05,0.09376666666666666,0.09344123595133923,0.10362161989818519,0.11008665332738099,0.056999999999999995,0.07073026400788784
1979-07-01,41.15695691294009,40.09883476506674,24.86895002310721,24.397882867596792,8.418201613754595,7.727039284746703,109.65204419841137,105.87452392754349,43.1542259987581,42.59416915908855,18.464539847672636,18.48881253338526,2.2296987039497537e-05,2.2059753037713396e-05,0.09673333333333332,0.0964715120797587,0.117631396662222,0.10923349910755828,0.05866666666666667,0.07140944517189951
1979-10-01,41.04782485524873,40.16933771814921,24.9407139768142,24.451813144498797,8.256256616957996,7.739611747614525,109.31681551738617,105.88442957130256,43.558302650189496,42.90603354745463,18.39217371295346,18.47296689631254,2.2102078706891898e-05,2.203030782465274e-05,0.11843333333333333,0.09929998421491368,0.11724476391193474,0.10825491003244975,0.05966666666666666,0.07222570579544631
1980-01-01,41.00254723194048,40.23233676005111,25.018878545102822,24.504140808432357,8.150445293331801,7.7444246246896284,108.57944106271451,105.86316691667378,43.946236465268534,43.21281544344809,18.395711110580844,18.458268657692095,2.193344093944158e-05,2.2005346559759643e-05,0.13353333333333334,0.10186021214157112,0.12204600627100559,0.10716193779999825,0.063,0.07316380771637868
1980-04-01,40.00053063457557,40.29046072297435,24.376562043305796,24.55635754350034,7.425606629180483,7.743214429173895,106.17781233559782,105.8157358860152,44.30815276237352,43.51292104097121,18.15677867702702,18.445586064468518,2.1657435441841784e-05,2.1987329828797742e-05,0.09616666666666668,0.10409771398769702,0.09443033830133496,0.10597125276682133,0.07333333333333333,0.07420066337309156
1980-07-01,39.78850735645754,40.34683459054232,24.567909351677038,24.610287675118396,6.89594026131743,7.737980871585531,105.24678361259774,105.74882400855925,44.46548569200956,43.805179730807716,18.141705683424185,18.4357463617411,2.1734186519527422e-05,2.1978670428403123e-05,0.09153333333333334,0.1059778035820021,0.09424102608962158,0.10470882783233085,0.07666666666666667,0.07530683282415712
1980-10-01,40.390017196911685,40.40441930027385,24.782451771168795,24.66765847380353,7.460572202646033,7.730524763285993,106.29951813019025,105.66934120711002,44.515239038343,44.08889695717876,18.29005125484541,18.42939434095939,2.1557165403096375e-05,2.1981579777290395e-05,0.13613333333333336,0.10746083784862148,0.10684909986797851,0.10339342282439766,0.074,0.07645233404687263
1981-01-01,41.03877373674659,40.465840433151136,24.770521199207124,24.730187625952567,8.136030951812986,7.72208731460254,106.53384151096992,105.58386926156814,44.70371360038927,44.363784543276736,18.529830975856168,18.42699048496544,2.1289539983685386e-05,2.1998132831411718e-05,0.1439,0.10849814591778478,0.10775526316717009,0.10203725519480346,0.07433333333333333,0.07760803491468693
1981-04-01,40.60124087461649,40.53373121701751,24.61757029078539,24.799684564340474,7.829290751429154,7.71373385938331,106.26503184407785,105.49936295989089,45.06109851341656,44.62982546313841,18.31130160634758,18.428909966518642,2.1370051650130587e-05,2.2030165372528887e-05,0.14906666666666665,0.10905897722939958,0.12483025101438772,0.10065470219348212,0.074,0.07874327059226954
1981-07-01,40.948523408786095,40.61110169365041,24.590885548748915,24.878008938135046,8.191904939838215,7.706776771374538,105.82085679356972,105.42334538599286,45.32466807896836,44.88722613746914,18.480515095865634,18.435595115963324,2.1275022106620034e-05,2.2079102163625324e-05,0.15053333333333332,0.10913470738217487,0.11017756840315428,0.09926371482535018,0.07400000000000001,0.0798253295558016
1981-10-01,40.36511724116487,40.70103241681189,24.292351676157054,24.966936362686504,7.915926640057227,7.702595772877531,104.99234109559595,105.36379549112581,45.66861409775987,45.13647819185925,18.262145529547926,18.44741856850972,2.1380796112949973e-05,2.2145995854554723e-05,0.1175,0.10874171678071787,0.07782904282718128,0.09789735381333728,0.08233333333333334,0.08081853573734413
1982-01-01,39.620805845493905,40.806851742801186,24.372353007673322,25.068096946389673,7.118962531070525,7.702863721314365,102.89136160304693,105.32892772153674,45.95046002089349,45.37836745529788,18.123406553938665,18.46478608634024,2.150426404209367e-05,2.22314373378653e-05,0.12813333333333332,0.10792225997085532,0.06810133348605896,0.09659550103885917,0.08833333333333333,0.08168357223798578
1982-04-01,39.68057922814166,40.9317260367971,24.29020862713822,25.18273079268834,7.0694547018968565,7.709391478208468,103.0608342512758,105.32672724587646,46.019247440560314,45.61403773011139,18.12185178226319,18.48799305400482,2.161609381981599e-05,2.2335579122841203e-05,0.1242,0.10672406542542615,0.06368681695770184,0.09538549568896537,0.09433333333333335,0.08238206890731276
1982-07-01,39.4143322115065,41.07812564196693,24.41992467681492,25.311673252948648,6.942558062520941,7.723628248310917,102.01730802902847,105.36366269601476,46.07926551352039,45.84502104471058,18.11146152084035,18.517125658508366,2.160243635080162e-05,2.2458153080579768e-05,0.09316666666666668,0.10520749353812082,0.06515094487050965,0.09427686809598498,0.099,0.0828798116955959
1982-10-01,39.310570807336475,41.247785043453646,24.78807946072503,25.45522256574844,6.345519310708346,7.746634786220048,100.75212053755918,105.44481774726778,46.09978228385635,46.073138968853726,18.208064872532958,18.552044211592246,2.179439872593608e-05,2.259846358073614e-05,0.07906666666666667,0.10344382716173897,0.08666072069799814,0.09325933691804007,0.10666666666666666,0.08315005609337237
1983-01-01,39.72279014740822,41.441430469348816,24.983487539586097,25.613129860723216,6.467423333810951,7.778993309739747,101.11195973979574,105.5732136474463,45.98846281764501,46.300399072278275,18.37195044298152,18.59235589080284,2.2763457641061154e-05,2.2755281381028186e-05,0.08106666666666668,0.10149682363228563,0.08461811528904173,0.09230441711123678,0.10366666666666667,0.08317613270886956
1983-04-01,40.521432920075895,41.658585258466275,25.469215519873906,25.784730983134583,6.949545401755801,7.820351930340264,102.03159758143283,105.74893792579866,45.91370894236036,46.528866378142375,18.641965133152116,18.637451137405723,2.3117483700718675e-05,2.2926853710291703e-05,0.08396666666666666,0.0994150045604564,0.1028576051224601,0.09137949949654381,0.10133333333333333,0.08295607003192323
1983-07-01,41.21449046391279,41.89768764161696,25.91722720821596,25.96895615596783,7.2869693989925475,7.869472949511347,103.79217520074333,105.96928164635936,45.95177481319788,46.76044939938625,18.74568909439472,18.686578918985234,2.3170156075960292e-05,2.3111402015887827e-05,0.09140000000000001,0.0972341227088434,0.11230150872309208,0.09044717095629096,0.09366666666666665,0.08250070313609274
1983-10-01,41.953946166841924,42.15643946214322,26.230113601698736,26.164516251466832,7.943630548741129,7.924525525860287,105.43897147853576,106.22919449045473,46.070550305457836,46.99670378878574,18.870705944506998,18.738985765827092,2.334640671916292e-05,2.33072258041543e-05,0.088,0.09498027562885517,0.1057731476345969,0.08947719218882426,0.08533333333333333,0.08183235288450089
