,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1956-01-01,26.28237019349499,26.076112553636666,15.907388631664306,15.780060802593987,4.679948045601867,4.21807844553593,114.94884837958637,112.515181631164,26.617900362103093,26.652045917717825,13.54222324822369,13.618027189878665
1956-04-01,26.426474533139896,26.16482489519528,15.928644771736353,15.841445153452417,4.563500972046445,4.230218064843241,114.8870848634302,112.31902634436085,26.871404106542695,26.782538129847776,13.576117620132255,13.656497736814222
1956-07-01,26.325042380837957,26.248996791110443,15.87439888155235,15.900754035000391,4.566540759946552,4.23930791013707,114.09187666701699,112.0942785112326,27.08218197951199,26.910889998258497,13.548103492346645,13.695343316393423
1956-10-01,26.682186311817357,26.329621117218863,16.076946858449357,15.958492308217373,4.470277227540866,4.245701620497102,114.39142865639988,111.84232763169673,27.28864157157008,27.036400861128904,13.67213229055272,13.735129227998122
1957-01-01,26.783154334212266,26.407752968561706,16.071124064968338,16.015156479237692,4.4314475957623705,4.249958233313016,114.2015753546288,111.56580431582134,27.471187825208542,27.15846618183372,13.70667243364265,13.776334358920918
1957-04-01,26.646450006975122,26.484681464345897,16.042119754636225,16.07132492421209,4.397955575855964,4.252779949843478,113.62783175366411,111.26889947472031,27.62920391721567,27.27663085038415,13.653991726017738,13.819403887488042
1957-07-01,26.815654490490253,26.561945653120038,16.14844988243563,16.12761954825112,4.437062736701508,4.254984106038081,112.69034933656607,110.95739335491923,27.75875577797364,27.39063031629863,13.792287659102978,13.864745114342925
1957-10-01,26.436304912333863,26.641204082793802,16.165169363827452,16.184652646312248,3.955168811484466,4.257479720332063,109.92613434053857,110.63846131689046,27.8815735386265,27.500419121477673,13.797117347916664,13.912666742692013
1958-01-01,25.665983604841887,26.724294100966922,15.913634459597905,16.24305831283271,3.6631969156673203,4.261289670237161,107.0919351820496,110.3202688803801,27.896290506778406,27.606184256549646,13.621942084238343,13.963437043167179
1958-04-01,25.76685505692489,26.812947570096995,15.98596699616018,16.30346765928465,3.5521156161490954,4.267244881298229,105.25108983294965,110.01044453062629,27.85642927162299,27.708356609235533,13.837399907560672,14.017256400771554
1958-07-01,26.290756340760296,26.90824213084704,16.120155109630737,16.36631197536077,3.8961474346100893,4.27577929460247,106.22833286351565,109.71449545697045,27.785864034528927,27.80755736484064,14.046649649802585,14.074111936861803
1958-10-01,26.802362601083836,27.01060256857742,16.19355123529326,16.431827855475557,4.292251724933807,4.28684297940395,107.40565560380648,109.43484782986197,27.77386005053498,27.904511238900813,14.219915666407385,14.133877925554385
1959-01-01,27.2141861508896,27.120070942499176,16.501876609657746,16.500100197435685,4.434963661601091,4.3001400026727845,109.07875882910822,109.17170518992353,27.862792492403713,27.999940519730732,14.278082273555746,14.196410453450136
1959-04-01,27.726130203044374,27.23656260214552,16.73717114359148,16.571064881149912,4.741557483987099,4.3153777689226755,110.74332130061552,108.92400113136581,27.986064927636626,28.094495632608574,14.381940465747192,14.26161823443818
1959-07-01,27.646825052366456,27.360054792855706,16.888483345688527,16.6446585965752,4.402458612829168,4.332345779357581,110.02757298082014,108.69062685907831,28.18491518445986,28.18874962429838,14.365729564711156,14.329460607318437
1959-10-01,27.63876650031877,27.4908343112986,16.880353111040318,16.7209218466251,4.524057193858457,4.351088304161418,109.69774060650224,108.4716111434158,28.303492823185753,28.28321502406319,14.368466724740852,14.399972578226441
1960-01-01,28.06733403959037,27.6293774380055,16.880496024120372,16.800049249350923,4.990019531636568,4.37169605548731,109.63936040243053,108.26781471276482,28.345595022298642,28.378408864170503,14.588722571104677,14.473213502324692
1960-04-01,27.83866158251342,27.77626753012601,17.09216028499227,16.882339988598783,4.4811045856261345,4.394370437411578,109.50941104917584,108.08085660439939,28.615286822904594,28.474867901380613,14.433107701856763,14.549224811947873
1960-07-01,27.884537182542648,27.93237974628472,16.97417870156589,16.96815069166619,4.414525311794791,4.419684657246279,108.54249453607112,107.91320045683524,28.73796451749243,28.57311555845691,14.518717178123902,14.62812225535629
1960-10-01,27.430692962384345,28.098654078972466,16.961422936572152,17.057978078487068,3.8573293252306136,4.44828286149561,107.15492516805301,107.76818797591032,28.830535982129522,28.673770742339446,14.386154304037314,14.709951217692675
1961-01-01,27.515598915079785,28.276029496328324,16.888466342529032,17.152334729464386,3.956965846570431,4.480827875177533,106.16422400398542,107.6495465257205,28.777350505034043,28.77756480444396,14.527458378792812,14.794689465031695
1961-04-01,27.89188839470731,28.465048720899976,17.042797568199457,17.251685353556915,4.22275594074655,4.517607029279672,105.57730413845225,107.56062061268105,28.76294784789519,28.885338633501792,14.781878785976419,14.882107930439581
1961-07-01,28.34041700419269,28.66578923987914,17.090799546702435,17.356339691625394,4.5389978803837945,4.558571650745076,105.87144902501309,107.50383268503455,28.81969438725037,28.99794650584945,14.9821097566549,14.9718020692757
1961-10-01,28.850034533819407,28.877971938436097,17.37092950676447,17.466484738815254,4.617649237808333,4.603485378363367,107.05501038230886,107.48037707277092,28.99623955949821,29.11618021769167,15.109374166543363,15.063294177216365
1962-01-01,29.31812570306354,29.101109074002572,17.512606623444963,17.582145631419696,4.840543658475915,4.652096691574431,107.27771313638334,107.4904493262236,29.186630985848673,29.24073386963552,15.29871342923533,15.15610136216127
1962-04-01,29.475814619816767,29.33468589473391,17.697193355769503,17.70329014457575,4.7479173181426,4.7041574279951615,108.15462613899425,107.53400980682967,29.3646069403468,29.37224034306151,15.267302449223259,15.249757778420811
1962-07-01,29.70184068338555,29.578312856774154,17.76827746832227,17.829843409562454,4.787197745717554,4.759529883956295,107.43792376041057,107.61091688860296,29.48716277562298,29.511313007031855,15.428498028212017,15.343875691851567
1962-10-01,29.63243263266465,29.83168020781576,17.9367493915413,17.961726633183467,4.596153495555786,4.818100165649473,106.16105830674978,107.72144700688428,29.584127572032035,29.65857586398593,15.494715517973471,15.43806876897682
1963-01-01,29.80899995195438,30.094548306055046,17.94676602616386,18.09882132156558,4.78005989687549,4.879768056285039,106.28053290507091,107.86580036651276,29.651232375682365,29.814654545607624,15.563303953424718,15.531994575054382
1963-04-01,30.01373788403224,30.366543464620513,18.035017902142894,18.24099090726908,4.844599867744568,4.944283398056215,106.49352147599289,108.04322417867928,29.77884328878072,29.980145797303102,15.626314099850731,15.625338266421867
1963-07-01,30.54710479764223,30.647096672050058,18.267950211938555,18.387998630962528,4.958683341129639,5.011318217977192,106.34162030758085,108.25198906350364,29.924276207219656,30.155561636316897,15.891647499642142,15.71779755095306
1963-10-01,30.619061204238786,30.93539188452958,18.263098647963773,18.53946917382337,5.018865016899387,5.080461400350978,106.72264533622126,108.4893998337442,30.089529968297708,30.341304367809236,15.861489816880038,15.80906413331033
1964-01-01,31.132363687895012,31.23051765879585,18.57195048053479,18.694938517324005,5.13467271313351,5.151243913631448,108.31990629489687,108.75155024812345,30.264316883699003,30.53764557773753,15.940068550113564,15.89893261607731
1964-04-01,31.345984068768498,31.53132368360653,18.82290608370092,18.85374987505225,5.104505944403582,5.223129326249019,108.35501026499816,109.0333946255509,30.468196472442628,30.744710094211317,16.008401702590387,15.987226958499628
